233,APT28,Russia,"Our visibility into the operations of APT28 - a group we believe the Russian Government sponsors - has given us insight into some of the government’s targets, as well as its objectives and the activities designed to further them.",R1
234,APT28,Russia,"Since at least 2007, APT28 has engaged in extensive operations in support of Russian strategic interests.",R1
235,APT28,2007,"Since at least 2007, APT28 has engaged in extensive operations in support of Russian strategic interests.",R9
236,APT28,U.S.,"APT28 espionage activity has primarily targeted entities in the U.S., Europe, and the countries of the former Soviet Union, including governments, militaries, defense attaches, media entities, and dissidents and figures opposed to the current Russian Government.",R2
237,APT28,Europe,"APT28 espionage activity has primarily targeted entities in the U.S., Europe, and the countries of the former Soviet Union, including governments, militaries, defense attaches, media entities, and dissidents and figures opposed to the current Russian Government.",R2
238,APT28,the countries of the former Soviet Union,"APT28 espionage activity has primarily targeted entities in the U.S., Europe, and the countries of the former Soviet Union, including governments, militaries, defense attaches, media entities, and dissidents and figures opposed to the current Russian Government.",R2
239,APT28,governments,"APT28 espionage activity has primarily targeted entities in the U.S., Europe, and the countries of the former Soviet Union, including governments, militaries, defense attaches, media entities, and dissidents and figures opposed to the current Russian Government.",R3
240,APT28,militaries,"APT28 espionage activity has primarily targeted entities in the U.S., Europe, and the countries of the former Soviet Union, including governments, militaries, defense attaches, media entities, and dissidents and figures opposed to the current Russian Government.",R3
241,APT28,defense attaches,"APT28 espionage activity has primarily targeted entities in the U.S., Europe, and the countries of the former Soviet Union, including governments, militaries, defense attaches, media entities, and dissidents and figures opposed to the current Russian Government.",R3
242,APT28,dissidents and figures,"APT28 espionage activity has primarily targeted entities in the U.S., Europe, and the countries of the former Soviet Union, including governments and militaries, defense attaches, media entities, and dissidents and figures opposed to the current Russian Government.",R5
243,APT28,Russia,"Over the past two years, Russia appears to have increasingly leveraged APT28 to conduct information operations commensurate with broader strategic military doctrine.",R1
244,APT28,Russia,"After compromising a victim organization, APT28 will steal internal data that is then leaked to further political narratives aligned with Russian interests.",R1
245,APT28,political organization,"After compromising a political organization, APT28 will steal internal data.",R3
246,APT28,Russian Government,"On December 29, 2016, the Department of Homeland Security (DHS) and Federal Bureau of Investigation (FBI) released a Joint Analysis Report confirming FireEye’s long held public assessment that the Russian Government sponsors APT28.",R1
247,APT28,Russia,"On December 29, 2016, the Department of Homeland Security (DHS) and Federal Bureau of Investigation (FBI) released a Joint Analysis Report confirming FireEye’s long held public assessment that the Russian Government sponsors APT28.",R1
249,APT28,Russian Government,"In October 2014, FireEye released APT28: A Window into Russia’s Cyber Espionage Operations?, and characterized APT28’s activity as aligning with the Russian Government’s strategic intelligence requirements.",R1
250,group,spear-phishing emails,"The group previous activities against financial and policy organizations have largely focused on spear phishing emails written in English, destined for Western audiences.",R6
251,APT28,spear-phishing emails,APT28 targets Russian rockers and dissidents Pussy Riot via spear-phishing emails.,R6
252,APT28,WADA,"Our investigation of APT28’s compromise of WADA’s network, and our observations of the surrounding events reveal how Russia sought to counteract a damaging narrative and delegitimize the institutions leveling criticism.",R3
253,APT28,Pussy Riot,APT28 targets Russian rockers and dissidents Pussy Riot via spear-phishing emails.,R5
254,APT28,Russia,"Since releasing our 2014 report, we continue to assess that APT28 is sponsored by the Russian Government.",R1
255,APT28,Russia,"In our 2014 report, we identified APT28 as a suspected Russian government-sponsored espionage actor.",R1
256,APT28,Russia,"For full details, please reference our 2014 report, APT28: A Window into Russia’s Cyber Espionage Operations?",R1
257,group,Russia,"The espionage group, which according to the U.S. Department of Homeland Security (DHS) and the Federal Bureau of Investigation (FBI) is linked to the Russian government, returned to low-key intelligence-gathering operations during 2017 and into 2018, targeting a range of military and government targets in Europe and South America.",R1
258,APT28,Europe,"The APT28, which is linked to the Russian government, returned to low-key intelligence-gathering operations during 2017 and into 2018, targeting a range of military and government targets in Europe and South America.",R2
259,APT28,South America,"The APT28, which is linked to the Russian government, returned to low-key intelligence-gathering operations during 2017 and into 2018, targeting a range of military and government targets in Europe and South America.",R2
260,Earworm,May 2016,"Another attack group, Earworm (aka Zebrocy), has been active since at least May 2016 and is involved in what appears to be intelligence gathering operations against military targets in Europe, Central Asia, and Eastern Asia.",R9
261,Earworm,Europe,"Another attack group, Earworm (aka Zebrocy), has been active since at least May 2016 and is involved in what appears to be intelligence gathering operations against military targets in Europe, Central Asia, and Eastern Asia.",R2
